Reference, Cell Type, Cell Name, Count
"Terrain_rock_BM_54","World","Thirsk(-19,23)",2
"Terrain_rock_BM_56","Interior","Solstheim, Cave of Hidden Music",3
"Terrain_rock_BM_56","Interior","Solstheim, Chamber of Song",1
"Terrain_rock_BM_56","World","Hirstaang Forest Region(-23,16)",1
"Terrain_rock_BM_56","World","Hirstaang Forest Region(-24,16)",2
"Terrain_rock_BM_56","World","Hirstaang Forest Region(-25,18)",1
"Terrain_rock_BM_56","World","Isinfier Plains Region(-26,21)",1
"Terrain_rock_BM_56","World","Isinfier Plains Region(-27,21)",1
"Terrain_rock_BM_56","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_57","Interior","Solstheim, Cave of Hidden Music",2
"Terrain_rock_BM_57","Interior","Solstheim, Chamber of Song",3
"Terrain_rock_BM_57","World","Felsaad Coast Region(-21,26)",1
"Terrain_rock_BM_57","World","Hirstaang Forest Region(-24,16)",2
"Terrain_rock_BM_57","World","Hirstaang Forest Region(-24,18)",2
"Terrain_rock_BM_57","World","Hirstaang Forest Region(-26,18)",1
"Terrain_rock_BM_57","World","Hirstaang Forest Region(-26,19)",3
"Terrain_rock_BM_57","World","Hirstaang Forest Region(-26,20)",1
"Terrain_rock_BM_57","World","Hirstaang Forest Region(-27,19)",1
"Terrain_rock_BM_57","World","Isinfier Plains Region(-22,23)",2
"Terrain_rock_BM_57","World","Isinfier Plains Region(-22,24)",1
"Terrain_rock_BM_57","World","Isinfier Plains Region(-23,22)",3
"Terrain_rock_BM_57","World","Isinfier Plains Region(-25,21)",1
"Terrain_rock_BM_57","World","Isinfier Plains Region(-26,21)",3
"Terrain_rock_BM_57","World","Isinfier Plains Region(-26,22)",1
"Terrain_rock_BM_57","World","Moesring Mountains Region(-22,25)",2
"Terrain_rock_BM_57","World","Raven Rock(-25,19)",2
"Terrain_rock_BM_57","World","Solstheim, Brodir Grove(-23,20)",1
"Terrain_rock_BM_57","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_57","World","Solstheim, Hvitkald Peak(-25,23)",1
"Terrain_rock_BM_57","World","Solstheim, Thormoor's Watch(-27,22)",1
"Terrain_rock_BM_59","World","Felsaad Coast Region(-21,24)",1
"Terrain_rock_BM_59","World","Felsaad Coast Region(-21,25)",1
"Terrain_rock_BM_59","World","Isinfier Plains Region(-20,21)",3
"Terrain_rock_BM_59","World","Isinfier Plains Region(-20,22)",1
"Terrain_rock_BM_59","World","Isinfier Plains Region(-22,22)",1
"Terrain_rock_BM_59","World","Isinfier Plains Region(-22,23)",1
"Terrain_rock_BM_59","World","Isinfier Plains Region(-23,22)",1
"Terrain_rock_BM_59","World","Isinfier Plains Region(-24,21)",1
"Terrain_rock_BM_59","World","Isinfier Plains Region(-24,22)",1
"Terrain_rock_BM_59","World","Isinfier Plains Region(-24,23)",1
"Terrain_rock_BM_59","World","Isinfier Plains Region(-25,21)",2
"Terrain_rock_BM_59","World","Moesring Mountains Region(-25,24)",1
"Terrain_rock_BM_59","World","Raven Rock(-24,19)",6
"Terrain_rock_BM_59","World","Skaal Village(-20,25)",1
"Terrain_rock_BM_59","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_59","World","Solstheim, Hvitkald Peak(-25,23)",1
"Terrain_rock_BM_60","World","Felsaad Coast Region(-18,22)",1
"Terrain_rock_BM_60","World","Felsaad Coast Region(-18,24)",1
"Terrain_rock_BM_60","World","Felsaad Coast Region(-18,25)",1
"Terrain_rock_BM_60","World","Felsaad Coast Region(-19,24)",2
"Terrain_rock_BM_60","World","Felsaad Coast Region(-19,25)",2
"Terrain_rock_BM_60","World","Felsaad Coast Region(-20,24)",1
"Terrain_rock_BM_60","World","Felsaad Coast Region(-21,24)",1
"Terrain_rock_BM_60","World","Felsaad Coast Region(-21,25)",2
"Terrain_rock_BM_60","World","Felsaad Coast Region(-21,26)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-20,20)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-20,21)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-20,22)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-21,21)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-22,21)",2
"Terrain_rock_BM_60","World","Isinfier Plains Region(-22,22)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-22,24)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-23,21)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-23,22)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-24,21)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-24,23)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-25,21)",2
"Terrain_rock_BM_60","World","Isinfier Plains Region(-25,22)",1
"Terrain_rock_BM_60","World","Isinfier Plains Region(-26,21)",2
"Terrain_rock_BM_60","World","Moesring Mountains Region(-23,25)",2
"Terrain_rock_BM_60","World","Raven Rock(-25,19)",3
"Terrain_rock_BM_60","World","Skaal Village(-20,25)",2
"Terrain_rock_BM_60","World","Skaal Village(-20,26)",3
"Terrain_rock_BM_60","World","Solstheim, Altar of Thrond(-23,23)",1
"Terrain_rock_BM_60","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_60","World","Solstheim, Lake Fjalding(-21,23)",2
"Terrain_rock_BM_61","World","Felsaad Coast Region(-18,22)",1
"Terrain_rock_BM_61","World","Felsaad Coast Region(-18,23)",2
"Terrain_rock_BM_61","World","Felsaad Coast Region(-18,24)",1
"Terrain_rock_BM_61","World","Felsaad Coast Region(-18,25)",1
"Terrain_rock_BM_61","World","Felsaad Coast Region(-19,24)",1
"Terrain_rock_BM_61","World","Felsaad Coast Region(-19,25)",1
"Terrain_rock_BM_61","World","Felsaad Coast Region(-20,24)",1
"Terrain_rock_BM_61","World","Felsaad Coast Region(-21,25)",1
"Terrain_rock_BM_61","World","Felsaad Coast Region(-21,26)",1
"Terrain_rock_BM_61","World","Isinfier Plains Region(-18,21)",1
"Terrain_rock_BM_61","World","Isinfier Plains Region(-19,21)",3
"Terrain_rock_BM_61","World","Isinfier Plains Region(-20,21)",2
"Terrain_rock_BM_61","World","Isinfier Plains Region(-20,22)",1
"Terrain_rock_BM_61","World","Isinfier Plains Region(-21,21)",1
"Terrain_rock_BM_61","World","Isinfier Plains Region(-21,22)",1
"Terrain_rock_BM_61","World","Isinfier Plains Region(-22,21)",2
"Terrain_rock_BM_61","World","Isinfier Plains Region(-22,23)",2
"Terrain_rock_BM_61","World","Isinfier Plains Region(-23,22)",1
"Terrain_rock_BM_61","World","Isinfier Plains Region(-24,21)",1
"Terrain_rock_BM_61","World","Isinfier Plains Region(-24,23)",2
"Terrain_rock_BM_61","World","Isinfier Plains Region(-25,21)",3
"Terrain_rock_BM_61","World","Isinfier Plains Region(-26,21)",3
"Terrain_rock_BM_61","World","Moesring Mountains Region(-26,23)",1
"Terrain_rock_BM_61","World","Raven Rock(-24,19)",1
"Terrain_rock_BM_61","World","Skaal Village(-20,25)",1
"Terrain_rock_BM_61","World","Skaal Village(-20,26)",2
"Terrain_rock_BM_61","World","Solstheim, Altar of Thrond(-23,23)",1
"Terrain_rock_BM_61","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_61","World","Solstheim, Hvitkald Peak(-25,23)",1
"Terrain_rock_BM_61","World","Solstheim, Lake Fjalding(-21,23)",2
"Terrain_rock_BM_62","World","Felsaad Coast Region(-18,24)",1
"Terrain_rock_BM_62","World","Felsaad Coast Region(-18,25)",1
"Terrain_rock_BM_62","World","Felsaad Coast Region(-19,24)",2
"Terrain_rock_BM_62","World","Felsaad Coast Region(-19,25)",2
"Terrain_rock_BM_62","World","Felsaad Coast Region(-20,24)",2
"Terrain_rock_BM_62","World","Felsaad Coast Region(-21,25)",2
"Terrain_rock_BM_62","World","Felsaad Coast Region(-21,26)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-19,21)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-20,20)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-20,21)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-20,22)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-21,21)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-22,21)",2
"Terrain_rock_BM_62","World","Isinfier Plains Region(-22,22)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-22,24)",2
"Terrain_rock_BM_62","World","Isinfier Plains Region(-23,22)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-24,21)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-24,23)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-25,21)",2
"Terrain_rock_BM_62","World","Isinfier Plains Region(-25,22)",1
"Terrain_rock_BM_62","World","Isinfier Plains Region(-26,21)",2
"Terrain_rock_BM_62","World","Moesring Mountains Region(-23,25)",1
"Terrain_rock_BM_62","World","Raven Rock(-25,19)",2
"Terrain_rock_BM_62","World","Skaal Village(-20,25)",2
"Terrain_rock_BM_62","World","Skaal Village(-20,26)",4
"Terrain_rock_BM_62","World","Solstheim, Altar of Thrond(-23,23)",2
"Terrain_rock_BM_62","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_62","World","Solstheim, Lake Fjalding(-21,23)",2
"Terrain_rock_BM_63","World","Felsaad Coast Region(-18,22)",1
"Terrain_rock_BM_63","World","Felsaad Coast Region(-18,24)",1
"Terrain_rock_BM_63","World","Felsaad Coast Region(-18,25)",1
"Terrain_rock_BM_63","World","Felsaad Coast Region(-19,24)",2
"Terrain_rock_BM_63","World","Felsaad Coast Region(-19,25)",2
"Terrain_rock_BM_63","World","Felsaad Coast Region(-20,24)",2
"Terrain_rock_BM_63","World","Felsaad Coast Region(-21,24)",1
"Terrain_rock_BM_63","World","Felsaad Coast Region(-21,25)",2
"Terrain_rock_BM_63","World","Felsaad Coast Region(-21,26)",1
"Terrain_rock_BM_63","World","Hirstaang Forest Region(-22,19)",3
"Terrain_rock_BM_63","World","Isinfier Plains Region(-21,21)",1
"Terrain_rock_BM_63","World","Isinfier Plains Region(-22,21)",2
"Terrain_rock_BM_63","World","Isinfier Plains Region(-22,24)",2
"Terrain_rock_BM_63","World","Isinfier Plains Region(-23,22)",1
"Terrain_rock_BM_63","World","Isinfier Plains Region(-24,21)",1
"Terrain_rock_BM_63","World","Isinfier Plains Region(-25,21)",2
"Terrain_rock_BM_63","World","Isinfier Plains Region(-26,21)",2
"Terrain_rock_BM_63","World","Moesring Mountains Region(-23,25)",1
"Terrain_rock_BM_63","World","Raven Rock(-24,19)",5
"Terrain_rock_BM_63","World","Skaal Village(-20,25)",1
"Terrain_rock_BM_63","World","Skaal Village(-20,26)",2
"Terrain_rock_BM_63","World","Solstheim, Altar of Thrond(-23,23)",1
"Terrain_rock_BM_63","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_63","World","Solstheim, Lake Fjalding(-21,23)",1
"Terrain_rock_BM_64","World","Felsaad Coast Region(-18,22)",1
"Terrain_rock_BM_64","World","Felsaad Coast Region(-18,23)",2
"Terrain_rock_BM_64","World","Felsaad Coast Region(-18,24)",1
"Terrain_rock_BM_64","World","Felsaad Coast Region(-18,25)",1
"Terrain_rock_BM_64","World","Felsaad Coast Region(-19,24)",2
"Terrain_rock_BM_64","World","Felsaad Coast Region(-19,25)",2
"Terrain_rock_BM_64","World","Felsaad Coast Region(-20,24)",1
"Terrain_rock_BM_64","World","Felsaad Coast Region(-21,24)",1
"Terrain_rock_BM_64","World","Felsaad Coast Region(-21,25)",2
"Terrain_rock_BM_64","World","Felsaad Coast Region(-21,26)",1
"Terrain_rock_BM_64","World","Isinfier Plains Region(-18,21)",1
"Terrain_rock_BM_64","World","Isinfier Plains Region(-19,21)",2
"Terrain_rock_BM_64","World","Isinfier Plains Region(-20,21)",2
"Terrain_rock_BM_64","World","Isinfier Plains Region(-20,22)",1
"Terrain_rock_BM_64","World","Isinfier Plains Region(-21,21)",2
"Terrain_rock_BM_64","World","Isinfier Plains Region(-21,22)",1
"Terrain_rock_BM_64","World","Isinfier Plains Region(-22,21)",2
"Terrain_rock_BM_64","World","Isinfier Plains Region(-22,23)",2
"Terrain_rock_BM_64","World","Isinfier Plains Region(-22,24)",1
"Terrain_rock_BM_64","World","Isinfier Plains Region(-24,21)",4
"Terrain_rock_BM_64","World","Isinfier Plains Region(-24,23)",3
"Terrain_rock_BM_64","World","Moesring Mountains Region(-22,25)",1
"Terrain_rock_BM_64","World","Moesring Mountains Region(-23,25)",1
"Terrain_rock_BM_64","World","Moesring Mountains Region(-26,23)",2
"Terrain_rock_BM_64","World","Skaal Village(-20,25)",1
"Terrain_rock_BM_64","World","Skaal Village(-20,26)",1
"Terrain_rock_BM_64","World","Solstheim, Altar of Thrond(-23,23)",1
"Terrain_rock_BM_64","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_64","World","Solstheim, Hvitkald Peak(-25,23)",2
"Terrain_rock_BM_64","World","Solstheim, Lake Fjalding(-21,23)",1
"Terrain_rock_BM_65","World","Felsaad Coast Region(-18,23)",1
"Terrain_rock_BM_65","World","Felsaad Coast Region(-18,24)",1
"Terrain_rock_BM_65","World","Felsaad Coast Region(-18,25)",3
"Terrain_rock_BM_65","World","Felsaad Coast Region(-19,24)",2
"Terrain_rock_BM_65","World","Felsaad Coast Region(-19,25)",2
"Terrain_rock_BM_65","World","Felsaad Coast Region(-20,24)",3
"Terrain_rock_BM_65","World","Felsaad Coast Region(-21,24)",1
"Terrain_rock_BM_65","World","Felsaad Coast Region(-21,25)",1
"Terrain_rock_BM_65","World","Felsaad Coast Region(-21,26)",2
"Terrain_rock_BM_65","World","Isinfier Plains Region(-18,21)",2
"Terrain_rock_BM_65","World","Isinfier Plains Region(-19,21)",1
"Terrain_rock_BM_65","World","Isinfier Plains Region(-20,21)",2
"Terrain_rock_BM_65","World","Isinfier Plains Region(-20,22)",1
"Terrain_rock_BM_65","World","Isinfier Plains Region(-22,21)",1
"Terrain_rock_BM_65","World","Isinfier Plains Region(-22,23)",2
"Terrain_rock_BM_65","World","Isinfier Plains Region(-22,24)",1
"Terrain_rock_BM_65","World","Isinfier Plains Region(-24,22)",1
"Terrain_rock_BM_65","World","Isinfier Plains Region(-24,23)",2
"Terrain_rock_BM_65","World","Isinfier Plains Region(-25,21)",2
"Terrain_rock_BM_65","World","Moesring Mountains Region(-22,27)",1
"Terrain_rock_BM_65","World","Moesring Mountains Region(-25,24)",2
"Terrain_rock_BM_65","World","Moesring Mountains Region(-26,23)",2
"Terrain_rock_BM_65","World","Skaal Village(-20,25)",1
"Terrain_rock_BM_65","World","Skaal Village(-20,26)",2
"Terrain_rock_BM_65","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_65","World","Solstheim, Hvitkald Peak(-25,23)",3
"Terrain_rock_BM_65","World","Solstheim, Lake Fjalding(-21,23)",1
"Terrain_rock_BM_65","World","Thirsk(-19,23)",1
"Terrain_rock_BM_66","Interior","Solstheim, Bloodskal Barrow",1
"Terrain_rock_BM_66","Interior","Solstheim, Cave of Hidden Music",1
"Terrain_rock_BM_66","Interior","Solstheim, Connorflenge Barrow",1
"Terrain_rock_BM_66","Interior","Solstheim, Frosselmane Barrow",1
"Terrain_rock_BM_66","Interior","Solstheim, Gandrung Caverns",3
"Terrain_rock_BM_66","Interior","Solstheim, Glenschul's Tomb",1
"Terrain_rock_BM_66","Interior","Solstheim, Jolgeirr Barrow",1
"Terrain_rock_BM_66","Interior","Solstheim, Kolbjorn Barrow",1
"Terrain_rock_BM_66","Interior","Solstheim, Lukesturm Barrow",1
"Terrain_rock_BM_66","Interior","Solstheim, Skogsdrake Barrow",1
"Terrain_rock_BM_66","Interior","Solstheim, Stormpfund Barrow",1
"Terrain_rock_BM_66","Interior","Solstheim, Valbrandr Barrow",3
"Terrain_rock_BM_66","Interior","Solstheim, Varstaad Caves",5
"Terrain_rock_BM_66","World","Felsaad Coast Region(-18,23)",2
"Terrain_rock_BM_66","World","Felsaad Coast Region(-18,24)",1
"Terrain_rock_BM_66","World","Felsaad Coast Region(-19,22)",4
"Terrain_rock_BM_66","World","Hirstaang Forest Region(-23,16)",2
"Terrain_rock_BM_66","World","Hirstaang Forest Region(-23,17)",1
"Terrain_rock_BM_66","World","Hirstaang Forest Region(-24,17)",1
"Terrain_rock_BM_66","World","Isinfier Plains Region(-24,22)",2
"Terrain_rock_BM_66","World","Isinfier Plains Region(-25,22)",1
"Terrain_rock_BM_66","World","Moesring Mountains Region(-22,25)",1
"Terrain_rock_BM_66","World","Solstheim, Altar of Thrond(-23,23)",3
"Terrain_rock_BM_66","World","Solstheim, Brodir Grove(-23,20)",1
"Terrain_rock_BM_67","Interior","Solstheim, Cave of Hidden Music",2
"Terrain_rock_BM_67","Interior","Solstheim, Chamber of Song",2
"Terrain_rock_BM_67","Interior","Solstheim, Gandrung Caverns",3
"Terrain_rock_BM_67","Interior","Solstheim, Tombs of Skaalara",1
"Terrain_rock_BM_67","Interior","Solstheim, Varstaad Caves",2
"Terrain_rock_BM_67","World","Felsaad Coast Region(-18,22)",1
"Terrain_rock_BM_67","World","Felsaad Coast Region(-18,23)",2
"Terrain_rock_BM_67","World","Felsaad Coast Region(-19,22)",6
"Terrain_rock_BM_67","World","Hirstaang Forest Region(-21,17)",1
"Terrain_rock_BM_67","World","Hirstaang Forest Region(-23,16)",1
"Terrain_rock_BM_67","World","Hirstaang Forest Region(-23,17)",1
"Terrain_rock_BM_67","World","Hirstaang Forest Region(-24,17)",1
"Terrain_rock_BM_67","World","Isinfier Plains Region(-24,22)",4
"Terrain_rock_BM_67","World","Isinfier Plains Region(-25,22)",1
"Terrain_rock_BM_67","World","Moesring Mountains Region(-22,25)",3
"Terrain_rock_BM_67","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_68","Interior","Solstheim, Cave of Hidden Music",3
"Terrain_rock_BM_68","Interior","Solstheim, Chamber of Song",2
"Terrain_rock_BM_68","Interior","Solstheim, Gandrung Caverns",2
"Terrain_rock_BM_68","Interior","Solstheim, Tombs of Skaalara",3
"Terrain_rock_BM_68","Interior","Solstheim, Varstaad Caves",2
"Terrain_rock_BM_68","World","Felsaad Coast Region(-17,25)",1
"Terrain_rock_BM_68","World","Felsaad Coast Region(-18,22)",1
"Terrain_rock_BM_68","World","Felsaad Coast Region(-18,23)",2
"Terrain_rock_BM_68","World","Felsaad Coast Region(-18,24)",2
"Terrain_rock_BM_68","World","Felsaad Coast Region(-18,25)",1
"Terrain_rock_BM_68","World","Felsaad Coast Region(-19,22)",1
"Terrain_rock_BM_68","World","Felsaad Coast Region(-19,26)",1
"Terrain_rock_BM_68","World","Felsaad Coast Region(-21,24)",1
"Terrain_rock_BM_68","World","Felsaad Coast Region(-21,26)",1
"Terrain_rock_BM_68","World","Hirstaang Forest Region(-20,17)",1
"Terrain_rock_BM_68","World","Hirstaang Forest Region(-23,17)",2
"Terrain_rock_BM_68","World","Hirstaang Forest Region(-24,17)",1
"Terrain_rock_BM_68","World","Isinfier Plains Region(-18,20)",1
"Terrain_rock_BM_68","World","Isinfier Plains Region(-19,20)",1
"Terrain_rock_BM_68","World","Isinfier Plains Region(-20,22)",1
"Terrain_rock_BM_68","World","Isinfier Plains Region(-21,19)",2
"Terrain_rock_BM_68","World","Isinfier Plains Region(-21,21)",1
"Terrain_rock_BM_68","World","Isinfier Plains Region(-21,22)",1
"Terrain_rock_BM_68","World","Isinfier Plains Region(-22,24)",1
"Terrain_rock_BM_68","World","Isinfier Plains Region(-24,22)",2
"Terrain_rock_BM_68","World","Isinfier Plains Region(-25,22)",1
"Terrain_rock_BM_68","World","Isinfier Plains Region(-26,22)",1
"Terrain_rock_BM_68","World","Skaal Village(-20,26)",1
"Terrain_rock_BM_68","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_68","World","Solstheim, Hvitkald Peak(-25,23)",1
"Terrain_rock_BM_68","World","Solstheim, Lake Fjalding(-21,23)",1
"Terrain_rock_BM_68","World","Solstheim, Thormoor's Watch(-27,22)",1
"Terrain_rock_BM_69","Interior","Solstheim, Cave of Hidden Music",2
"Terrain_rock_BM_69","Interior","Solstheim, Chamber of Song",2
"Terrain_rock_BM_69","Interior","Solstheim, Gandrung Caverns",3
"Terrain_rock_BM_69","Interior","Solstheim, Tombs of Skaalara",4
"Terrain_rock_BM_69","Interior","Solstheim, Varstaad Caves",1
"Terrain_rock_BM_69","World","Felsaad Coast Region(-18,22)",1
"Terrain_rock_BM_69","World","Felsaad Coast Region(-19,22)",5
"Terrain_rock_BM_69","World","Hirstaang Forest Region(-23,17)",1
"Terrain_rock_BM_69","World","Isinfier Plains Region(-24,22)",5
"Terrain_rock_BM_69","World","Moesring Mountains Region(-22,25)",3
"Terrain_rock_BM_69","World","Solstheim, Gyldenhul Barrow Entrance(-17,24)",1
"Terrain_rock_BM_69","World","Thirsk(-19,23)",1
"Terrain_rock_BM_70","Interior","Solstheim, Cave of Hidden Music",1
"Terrain_rock_BM_70","Interior","Solstheim, Gandrung Caverns",1
"Terrain_rock_BM_70","Interior","Solstheim, Varstaad Caves",1
"Terrain_rock_BM_70","World","Felsaad Coast Region(-17,25)",2
"Terrain_rock_BM_70","World","Felsaad Coast Region(-18,23)",1
"Terrain_rock_BM_70","World","Felsaad Coast Region(-18,24)",2
"Terrain_rock_BM_70","World","Felsaad Coast Region(-18,25)",1
"Terrain_rock_BM_70","World","Felsaad Coast Region(-19,22)",2
"Terrain_rock_BM_70","World","Felsaad Coast Region(-19,26)",1
"Terrain_rock_BM_70","World","Felsaad Coast Region(-21,24)",1
"Terrain_rock_BM_70","World","Felsaad Coast Region(-21,26)",1
"Terrain_rock_BM_70","World","Hirstaang Forest Region(-20,18)",2
"Terrain_rock_BM_70","World","Hirstaang Forest Region(-23,17)",2
"Terrain_rock_BM_70","World","Hirstaang Forest Region(-24,17)",1
