Reference, Cell Type, Cell Name, Count
"in_dae_platform_stairs","Interior","Norenen-dur, The Grand Stair",18
"in_dae_room_l_floor_01","Interior","Norenen-dur",43
"in_dae_room_l_floor_01","Interior","Norenen-dur, Basilica of Divine Whispers",1
"in_dae_room_l_floor_01","Interior","Norenen-dur, Citadel of Myn Dhrur",40
"in_dae_room_l_floor_01","Interior","Norenen-dur, The Grand Stair",38
"in_dae_room_l_roof_01","Interior","Norenen-dur",2
"in_dae_room_l_roof_01","Interior","Norenen-dur, The Grand Stair",12
"in_dae_room_l_roof_03","Interior","Norenen-dur, The Grand Stair",1
"in_dae_room_l_side_01","Interior","Norenen-dur, The Grand Stair",3
"in_dae_room_r_corner_02","Interior","Norenen-dur, The Grand Stair",2
"in_dae_room_ruin_roof_03","Interior","Norenen-dur, The Grand Stair",17
"in_dae_room_ruin_side_01","Interior","Norenen-dur, Citadel of Myn Dhrur",2
"in_dae_room_ruin_side_01","Interior","Norenen-dur, The Wailingdelve",1
"in_dae_rubble_01a","Interior","Norenen-dur, Basilica of Divine Whispers",2
"in_dae_rubble_01a","Interior","Norenen-dur, Citadel of Myn Dhrur",7
"in_dae_rubble_01a","Interior","Norenen-dur, The Grand Stair",15
"in_dae_rubble_01b","Interior","Norenen-dur",2
"in_dae_rubble_01b","Interior","Norenen-dur, The Grand Stair",3
"in_dae_rubble_01c","Interior","Norenen-dur, The Grand Stair",4
"in_dae_rubble_01c","Interior","Norenen-dur, The Teeth that Gnash",7
"in_dae_rubble_03a","Interior","Norenen-dur, Citadel of Myn Dhrur",8
"in_dae_rubble_04a","Interior","Norenen-dur",12
"in_dae_rubble_04a","Interior","Norenen-dur, Citadel of Myn Dhrur",5
"in_dae_rubble_04a","Interior","Norenen-dur, The Grand Stair",1
"in_durzogs","Interior","Old Mournhold: Armory Ruins",2
"in_durzogs","Interior","Old Mournhold: Residential Sewers",1
"in_dwe_all_tribunal","Interior","Bamz-Amschend, Hall of Wails",4
"in_dwe_all_tribunal","Interior","Bamz-Amschend, Hall of Winds",4
"in_dwe_all_tribunal","Interior","Bamz-Amschend, King's Walk",4
"in_dwe_all_tribunal","Interior","Bamz-Amschend, Passage of Whispers",4
"in_dwe_all_tribunal","Interior","Bamz-Amschend, Passage of the Walker",3
"in_dwe_all_tribunal","Interior","Bamz-Amschend, Radac's Forge",4
"in_dwe_all_tribunal","Interior","Bamz-Amschend, Skybreak Gallery",2
"in_dwe_archway00_end","Interior","Bamz-Amschend, Hall of Wails",1
"in_dwe_archway00_end","Interior","Bamz-Amschend, Hall of Winds",1
"in_dwe_archway00_end","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_dwe_archway00_end","Interior","Bamz-Amschend, King's Walk",2
"in_dwe_archway00_end","Interior","Bamz-Amschend, Passage of Whispers",3
"in_dwe_archway00_end","Interior","Bamz-Amschend, Passage of the Walker",1
"in_dwe_archway00_end","Interior","Bamz-Amschend, Radac's Forge",1
"in_dwe_archway00_end","Interior","Bamz-Amschend, Skybreak Gallery",1
"in_dwe_archway00_exp","Interior","Bamz-Amschend, Hall of Wails",8
"in_dwe_archway00_exp","Interior","Bamz-Amschend, Hall of Winds",8
"in_dwe_archway00_exp","Interior","Bamz-Amschend, King's Walk",2
"in_dwe_archway00_exp","Interior","Bamz-Amschend, Passage of Whispers",2
"in_dwe_archway00_exp","Interior","Bamz-Amschend, Passage of the Walker",2
"in_dwe_archway00_exp","Interior","Bamz-Amschend, Radac's Forge",2
"in_dwe_corr2_00_exp","Interior","Bamz-Amschend, Hall of Wails",1
"in_dwe_corr2_00_exp","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_dwe_corr2_00_exp","Interior","Bamz-Amschend, King's Walk",1
"in_dwe_corr2_00_exp","Interior","Bamz-Amschend, Passage of Whispers",10
"in_dwe_corr2_00_exp","Interior","Bamz-Amschend, Passage of the Walker",3
"in_dwe_corr2_00_exp","Interior","Bamz-Amschend, Radac's Forge",13
"in_dwe_corr4_exp","Interior","Bamz-Amschend, Hall of Wails",9
"in_dwe_corr4_exp","Interior","Bamz-Amschend, Hall of Winds",9
"in_dwe_corr4_exp","Interior","Bamz-Amschend, King's Walk",3
"in_dwe_corr4_exp","Interior","Bamz-Amschend, Passage of Whispers",5
"in_dwe_corr4_exp","Interior","Bamz-Amschend, Passage of the Walker",9
"in_dwe_corr4_exp","Interior","Bamz-Amschend, Radac's Forge",7
"in_dwe_end00_exp","Interior","Bamz-Amschend, Hall of Wails",10
"in_dwe_end00_exp","Interior","Bamz-Amschend, Hall of Winds",9
"in_dwe_end00_exp","Interior","Bamz-Amschend, King's Walk",6
"in_dwe_end00_exp","Interior","Bamz-Amschend, Passage of Whispers",8
"in_dwe_end00_exp","Interior","Bamz-Amschend, Passage of the Walker",12
"in_dwe_end00_exp","Interior","Bamz-Amschend, Radac's Forge",13
"in_dwe_hall00_exp","Interior","Bamz-Amschend, Hearthfire Hall",12
"in_dwe_hall_enter_00","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_dwe_hall_wall00_bk","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_hall_wall00_exp","Interior","Bamz-Amschend, Hearthfire Hall",11
"in_dwe_pill_bk00","Interior","Bamz-Amschend, Hearthfire Hall",4
"in_dwe_pill_bk01","Interior","Bamz-Amschend, Hearthfire Hall",4
"in_dwe_pill_bk02","Interior","Bamz-Amschend, Hearthfire Hall",5
"in_dwe_pill_bk03","Interior","Bamz-Amschend, Hearthfire Hall",4
"in_dwe_pillar00_exp","Interior","Bamz-Amschend, Hearthfire Hall",16
"in_dwe_pipe00_exp","Interior","Bamz-Amschend, King's Walk",33
"in_dwe_pipe00_exp","Interior","Bamz-Amschend, Passage of Whispers",12
"in_dwe_pipe00_exp","Interior","Bamz-Amschend, Radac's Forge",12
"in_dwe_ramp00_exp","Interior","Bamz-Amschend, King's Walk",2
"in_dwe_ramp00_exp","Interior","Bamz-Amschend, Passage of Whispers",5
"in_dwe_ramp00_exp","Interior","Bamz-Amschend, Passage of the Walker",1
"in_dwe_ramp00_exp","Interior","Bamz-Amschend, Radac's Forge",5
"in_dwe_rod00_exp","Interior","Bamz-Amschend, Skybreak Gallery",6
"in_dwe_rod01_exp","Interior","Bamz-Amschend, Skybreak Gallery",4
"in_dwe_rubble00","Interior","Bamz-Amschend, Hearthfire Hall",6
"in_dwe_rubble01","Interior","Bamz-Amschend, Hearthfire Hall",3
"in_dwe_rubble02","Interior","Bamz-Amschend, Hearthfire Hall",3
"in_dwe_slate00","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate01","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate02","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate03","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate04","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate05","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate06","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate07","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate08","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate09","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate10","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_slate11","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_dwe_turbine00_exp","Interior","Bamz-Amschend, Skybreak Gallery",1
"in_dwe_utilcorr00_exp","Interior","Bamz-Amschend, King's Walk",4
"in_dwe_utilcorr00_exp","Interior","Bamz-Amschend, Passage of Whispers",2
"in_dwe_utilcorr00_exp","Interior","Bamz-Amschend, Radac's Forge",2
"in_dwe_utilcorr01_exp","Interior","Bamz-Amschend, King's Walk",8
"in_dwe_utilcorr01_exp","Interior","Bamz-Amschend, Passage of Whispers",3
"in_dwe_utilcorr01_exp","Interior","Bamz-Amschend, Radac's Forge",3
"in_dwe_weathmach00_exp","Interior","Bamz-Amschend, Skybreak Gallery",1
"in_dwrv_doorjam00","Interior","Bthuand",1
"in_goblins","Interior","Old Mournhold: Abandoned Passageway",3
"in_goblins","Interior","Old Mournhold: Armory Ruins",4
"in_goblins","Interior","Old Mournhold: City Gate",3
"in_goblins","Interior","Old Mournhold: Palace Sewers",4
"in_goblins","Interior","Old Mournhold: Residential Ruins",7
"in_goblins","Interior","Old Mournhold: Residential Sewers",1
"in_goblins","Interior","Old Mournhold: West Sewers",4
"in_hlaalu_door","Interior","Mournhold",1
"in_hlaalu_doorjamb_load","Interior","Mournhold",1
"in_hlaalu_room_corner","Interior","Mournhold",4
"in_hlaalu_room_entry","Interior","Mournhold",1
"in_hlaalu_room_side","Interior","Mournhold",1
"in_lava_rock_01","Interior","Bamz-Amschend, Hall of Wails",2
"in_lava_rock_01","Interior","Bamz-Amschend, Hall of Winds",6
"in_lava_rock_01","Interior","Bamz-Amschend, Hearthfire Hall",5
"in_lava_rock_01","Interior","Bamz-Amschend, Passage of Whispers",2
"in_lava_rock_01","Interior","Bamz-Amschend, Passage of the Walker",12
"in_lava_rock_01","Interior","Bamz-Amschend, Radac's Forge",4
"in_lava_rock_01","Interior","Bamz-Amschend, Skybreak Gallery",6
"in_lava_rock_02","Interior","Bamz-Amschend, Hall of Wails",2
"in_lava_rock_02","Interior","Bamz-Amschend, Hall of Winds",6
"in_lava_rock_02","Interior","Bamz-Amschend, Hearthfire Hall",3
"in_lava_rock_02","Interior","Bamz-Amschend, Passage of Whispers",2
"in_lava_rock_02","Interior","Bamz-Amschend, Passage of the Walker",12
"in_lava_rock_02","Interior","Bamz-Amschend, Radac's Forge",4
"in_lava_rock_02","Interior","Bamz-Amschend, Skybreak Gallery",5
"in_lava_rock_03","Interior","Bamz-Amschend, Hall of Wails",2
"in_lava_rock_03","Interior","Bamz-Amschend, Hall of Winds",6
"in_lava_rock_03","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_lava_rock_03","Interior","Bamz-Amschend, Passage of Whispers",2
"in_lava_rock_03","Interior","Bamz-Amschend, Passage of the Walker",12
"in_lava_rock_03","Interior","Bamz-Amschend, Radac's Forge",4
"in_lava_rock_03","Interior","Bamz-Amschend, Skybreak Gallery",5
"in_lava_rock_04","Interior","Bamz-Amschend, Hall of Wails",3
"in_lava_rock_04","Interior","Bamz-Amschend, Hall of Winds",8
"in_lava_rock_04","Interior","Bamz-Amschend, Hearthfire Hall",6
"in_lava_rock_04","Interior","Bamz-Amschend, Passage of Whispers",3
"in_lava_rock_04","Interior","Bamz-Amschend, Passage of the Walker",13
"in_lava_rock_04","Interior","Bamz-Amschend, Radac's Forge",8
"in_lava_rock_04","Interior","Bamz-Amschend, Skybreak Gallery",4
"in_lava_rock_05","Interior","Bamz-Amschend, Hall of Wails",2
"in_lava_rock_05","Interior","Bamz-Amschend, Hall of Winds",5
"in_lava_rock_05","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_lava_rock_05","Interior","Bamz-Amschend, Passage of Whispers",2
"in_lava_rock_05","Interior","Bamz-Amschend, Passage of the Walker",10
"in_lava_rock_05","Interior","Bamz-Amschend, Radac's Forge",4
"in_lava_rock_05","Interior","Bamz-Amschend, Skybreak Gallery",6
"in_lava_rock_06","Interior","Bamz-Amschend, Hall of Wails",1
"in_lava_rock_06","Interior","Bamz-Amschend, Hall of Winds",4
"in_lava_rock_06","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_lava_rock_06","Interior","Bamz-Amschend, Passage of Whispers",1
"in_lava_rock_06","Interior","Bamz-Amschend, Passage of the Walker",5
"in_lava_rock_06","Interior","Bamz-Amschend, Radac's Forge",2
"in_lava_rock_06","Interior","Bamz-Amschend, Skybreak Gallery",7
"in_lava_rock_07","Interior","Bamz-Amschend, Hall of Wails",3
"in_lava_rock_07","Interior","Bamz-Amschend, Hall of Winds",10
"in_lava_rock_07","Interior","Bamz-Amschend, Hearthfire Hall",3
"in_lava_rock_07","Interior","Bamz-Amschend, Passage of Whispers",3
"in_lava_rock_07","Interior","Bamz-Amschend, Passage of the Walker",17
"in_lava_rock_07","Interior","Bamz-Amschend, Radac's Forge",9
"in_lava_rock_07","Interior","Bamz-Amschend, Skybreak Gallery",12
"in_lava_rock_08","Interior","Bamz-Amschend, Skybreak Gallery",2
"in_lava_rock_09","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_lava_rock_09","Interior","Bamz-Amschend, Skybreak Gallery",2
"in_lava_rock_10","Interior","Bamz-Amschend, Hearthfire Hall",4
"in_lava_rock_10","Interior","Bamz-Amschend, Skybreak Gallery",2
"in_lava_rock_11","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_lava_rock_11","Interior","Bamz-Amschend, Skybreak Gallery",1
"in_lava_rock_14","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_lava_rock_15","Interior","Bamz-Amschend, Hearthfire Hall",3
"in_lava_rock_25","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_lavaboulder00","Interior","Bamz-Amschend, Hearthfire Hall",3
"in_lavaboulder01","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_lavaboulder02","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_lavaboulder05","Interior","Bamz-Amschend, Hearthfire Hall",2
"in_lavacave2_end","Interior","Bamz-Amschend, Hall of Wails",1
"in_lavacave2_end","Interior","Bamz-Amschend, Hall of Winds",2
"in_lavacave2_end","Interior","Bamz-Amschend, Passage of Whispers",1
"in_lavacave2_end","Interior","Bamz-Amschend, Passage of the Walker",3
"in_lavacave2_end","Interior","Bamz-Amschend, Radac's Forge",1
"in_lavacave2_s_00","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_lavacave2_s_04","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_lavacave2_s_05","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_lavacave_21_1","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_lavacave_form00","Interior","Bamz-Amschend, Hearthfire Hall",1
"in_lavacave_form20","Interior","Bamz-Amschend, Hearthfire Hall",3
"in_lavacave_nat_exit00","Interior","Bamz-Amschend, Passage of the Walker",1
"in_m_sewer_3way_01","Interior","Old Mournhold: Battlefield",1
"in_m_sewer_3way_01","Interior","Old Mournhold: Bazaar Sewers",1
"in_m_sewer_3way_01","Interior","Old Mournhold: Palace Sewers",2
"in_m_sewer_3way_01","Interior","Old Mournhold: Residential Sewers",1
"in_m_sewer_3way_01","Interior","Old Mournhold: Temple Sewers East",2
"in_m_sewer_3way_01","Interior","Old Mournhold: Temple Sewers West",2
"in_m_sewer_3way_01","Interior","Old Mournhold: Temple Sewers",1
"in_m_sewer_3way_01","Interior","Old Mournhold: West Sewers",2
"in_m_sewer_4way_01","Interior","Old Mournhold: Moril Manor, Courtyard",1
"in_m_sewer_4way_01","Interior","Old Mournhold: Palace Sewers",1
"in_m_sewer_4way_01","Interior","Old Mournhold: Residential Ruins",1
"in_m_sewer_4way_01","Interior","Old Mournhold: Residential Sewers",2
"in_m_sewer_4way_01","Interior","Old Mournhold: West Sewers",1
"in_m_sewer_arch_01","Interior","Old Mournhold: Moril Manor, Courtyard",1
"in_m_sewer_arch_01","Interior","Old Mournhold: Palace Sewers",8
"in_m_sewer_arch_01","Interior","Old Mournhold: Residential Ruins",2
"in_m_sewer_arch_01","Interior","Old Mournhold: Temple Sewers",8
"in_m_sewer_cap_01","Interior","Old Mournhold: Abandoned Crypt",1
"in_m_sewer_cap_01","Interior","Old Mournhold: Forgotten Sewer",4
"in_m_sewer_cap_01","Interior","Old Mournhold: Palace Sewers",2
"in_m_sewer_cap_01","Interior","Old Mournhold: Residential Sewers",5
"in_m_sewer_cap_01","Interior","Old Mournhold: Temple Sewers East",1
"in_m_sewer_cap_01","Interior","Old Mournhold: Temple Sewers",1
"in_m_sewer_cap_02","Interior","Old Mournhold: Abandoned Crypt",1
"in_m_sewer_cap_02","Interior","Old Mournhold: Battlefield",1
"in_m_sewer_cap_02","Interior","Old Mournhold: Bazaar Sewers",2
"in_m_sewer_cap_02","Interior","Old Mournhold: Forgotten Sewer",2
"in_m_sewer_cap_02","Interior","Old Mournhold: Manor District",1
"in_m_sewer_cap_02","Interior","Old Mournhold: Palace Sewers",3
"in_m_sewer_cap_02","Interior","Old Mournhold: Residential Sewers",3
"in_m_sewer_cap_02","Interior","Old Mournhold: Temple Sewers East",1
"in_m_sewer_cap_02","Interior","Old Mournhold: Temple Sewers West",1
"in_m_sewer_cap_02","Interior","Old Mournhold: Temple Sewers",6
"in_m_sewer_cap_02","Interior","Old Mournhold: West Sewers",2
"in_m_sewer_cap_03","Interior","Old Mournhold: Abandoned Passageway",1
"in_m_sewer_cap_03","Interior","Old Mournhold: Bazaar Sewers",2
"in_m_sewer_cap_03","Interior","Old Mournhold: Palace Sewers",1
"in_m_sewer_cap_03","Interior","Old Mournhold: Residential Sewers",1
"in_m_sewer_cap_03","Interior","Old Mournhold: Temple Sewers",1
"in_m_sewer_cap_03","Interior","Old Mournhold: West Sewers",2
"in_m_sewer_cistern_01","Interior","Old Mournhold: Forgotten Sewer",2
"in_m_sewer_cistern_01","Interior","Old Mournhold: Palace Sewers",1
"in_m_sewer_cistern_01","Interior","Old Mournhold: Temple Sewers",1
"in_m_sewer_column_01","Interior","Old Mournhold: Abandoned Crypt",5
"in_m_sewer_column_01","Interior","Old Mournhold: Abandoned Passageway",3
"in_m_sewer_column_01","Interior","Old Mournhold: Armory Ruins",2
"in_m_sewer_column_01","Interior","Old Mournhold: Battlefield",5
"in_m_sewer_column_01","Interior","Old Mournhold: Bazaar Sewers",7
"in_m_sewer_column_01","Interior","Old Mournhold: Forgotten Sewer",4
"in_m_sewer_column_01","Interior","Old Mournhold: Moril Manor, Courtyard",3
"in_m_sewer_column_01","Interior","Old Mournhold: Moril Manor, North Building",1
"in_m_sewer_column_01","Interior","Old Mournhold: Palace Sewers",15
"in_m_sewer_column_01","Interior","Old Mournhold: Residential Ruins",7
"in_m_sewer_column_01","Interior","Old Mournhold: Residential Sewers",8
"in_m_sewer_column_01","Interior","Old Mournhold: Tears of Amun-Shae",1
"in_m_sewer_column_01","Interior","Old Mournhold: Temple Sewers East",5
"in_m_sewer_column_01","Interior","Old Mournhold: Temple Sewers West",1
"in_m_sewer_column_01","Interior","Old Mournhold: Temple Sewers",14
"in_m_sewer_column_01","Interior","Old Mournhold: Teran Hall",2
"in_m_sewer_column_01","Interior","Old Mournhold: West Sewers",2
"in_m_sewer_connect_01","Interior","Old Mournhold: Battlefield",1
"in_m_sewer_connect_01","Interior","Old Mournhold: Bazaar Sewers",3
"in_m_sewer_connect_01","Interior","Old Mournhold: Manor District",2
"in_m_sewer_connect_01","Interior","Old Mournhold: Palace Sewers",1
"in_m_sewer_connect_01","Interior","Old Mournhold: Residential Ruins",3
"in_m_sewer_connect_01","Interior","Old Mournhold: Temple Sewers East",2
"in_m_sewer_connect_01","Interior","Old Mournhold: Temple Sewers West",2
"in_m_sewer_connect_01","Interior","Old Mournhold: Temple Sewers",2
"in_m_sewer_connect_01","Interior","Old Mournhold: West Sewers",2
"in_m_sewer_corner_01","Interior","Old Mournhold: Battlefield",1
"in_m_sewer_corner_01","Interior","Old Mournhold: Bazaar Sewers",4
"in_m_sewer_corner_01","Interior","Old Mournhold: Forgotten Sewer",1
"in_m_sewer_corner_01","Interior","Old Mournhold: Palace Sewers",1
"in_m_sewer_corner_01","Interior","Old Mournhold: Residential Ruins",1
"in_m_sewer_corner_01","Interior","Old Mournhold: Residential Sewers",2
"in_m_sewer_corner_01","Interior","Old Mournhold: Temple Sewers East",6
"in_m_sewer_corner_01","Interior","Old Mournhold: Temple Sewers West",4
"in_m_sewer_corner_01","Interior","Old Mournhold: Temple Sewers",8
"in_m_sewer_corner_01","Interior","Old Mournhold: West Sewers",8
"in_m_sewer_door_broken","Interior","Old Mournhold: Abandoned Passageway",2
"in_m_sewer_door_broken","Interior","Old Mournhold: Bazaar Sewers",2
"in_m_sewer_door_broken","Interior","Old Mournhold: City Gate",1
"in_m_sewer_door_broken","Interior","Old Mournhold: Forgotten Sewer",1
"in_m_sewer_door_broken","Interior","Old Mournhold: Moril Manor, East Building",1
"in_m_sewer_door_broken","Interior","Old Mournhold: Palace Sewers",1
"in_m_sewer_door_broken","Interior","Old Mournhold: Residential Ruins",1
